accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status
ENCFF001KEX	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	13.01	63.15	23.84	86.99	13.01	63.15	23.84	86.99									2.91232621906255	0.42137832851256496	1.7142071716585001	0.649925907643903	3.40644247333026	13.1657652180282	28.099212524166497	1.4409132271660599	48.189828930431396	1.3623	1.4734	1.5867	1.6812	2.5574	4.4299	2.1026	1.8342	1.6995	1.5795	0
ENCFF001KUP	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	2.0	0.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	23.66	50.59	25.76	76.34	23.66	50.59	25.76	76.34									2.6702207447347597	0.383718808910871	1.1861228792086398	0.625342063122048	1.8381205278414	12.876168082216802	23.032756978087697	1.27541402306772	56.11213589281011	1.0713	1.3564	1.4535	1.7054	3.2663	8.41	2.5341	1.9185	1.6758	1.3878	0
ENCFF916TDC	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	1.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	4.46	73.33	22.21	95.54	4.46	73.33	22.21	95.54									1.6556291390728501	0.45619999037891096	3.68658098552026	0.503102801340538	5.75952487853375	10.961627888331199	41.1215384121995	1.6217548867116698	34.2340410179113	1.265	1.355	1.3746	1.3384	1.55	3.5687	1.7976	2.0079	2.1553	2.0015	0
ENCFF001NVW	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	3.2	70.46	26.34	96.8	3.2	70.46	26.34	96.8									4.23362334060615	0.35891292036217204	1.47468144969435	0.50839290905561	1.51019049142301	12.686384747005599	25.150158985950302	1.41834982542226	52.6593053304805	1.2473	1.4108	1.5144	1.8322	3.8657	6.3142	2.3888	1.9077	1.625	1.425	0
ENCFF001NUM	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	3.34	67.0	29.66	96.66	3.34	67.0	29.66	96.66									1.6804584229746802	0.179755824068423	1.30198775673248	0.331529354034824	1.30563762118057	11.077946910693901	25.1126895648348	1.22757107604087	57.7824234694395	1.1129	1.3114	1.3853	1.5686	2.6035	5.8912	2.0156	1.7396	1.4822	1.2549	0
ENCFF001LSL	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	9.8	70.59	19.61	90.2	9.8	70.59	19.61	90.2									7.613289534035291	0.965110105453535	2.11679879722551	1.207893107231	4.48762147932029	13.546869966066598	26.6698984205556	1.6362510450508503	41.7562675450614	1.3619	1.5155	1.5835	1.7904	5.4951	8.8175	2.63	2.0054	1.8709	1.6872	0
ENCFF001KIL	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	12.65	63.63	23.72	87.35	12.65	63.63	23.72	87.35									3.27684357147183	0.448250802430506	1.6003189535095	0.671518259079072	3.1504733835315	13.0275349738579	27.6653814320609	1.35948886690756	48.8001897571512	1.2464	1.3813	1.4728	1.6012	3.0576	5.2427	2.0133	1.7459	1.5837	1.4835	0
ENCFF001HZN	ChIP-seq	mouse	y2011	single-ended	2.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	35.16	49.05	15.8	64.84	35.16	49.05	15.8	64.84									5.63740979482272	1.17264222675631	1.5332623127433798	1.64049537864607	3.07184113857642	14.8789139065939	26.034563353776804	1.29532327408932	44.73554861399511	1.1884	1.2936	1.4162	1.5765	3.5877	9.3265	2.4831	1.7951	1.579	1.4487	0
ENCFF001NQG	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	11.13	62.91	25.96	88.87	11.13	62.91	25.96	88.87									3.1179602084282005	0.293983711005348	1.4522875922351202	0.46092374155225	1.5965592420499501	11.996006335056801	25.3867729494687	1.4052381086712098	54.2902681115325	1.2026	1.4125	1.4869	1.6956	3.1971	6.3056	2.2517	1.9191	1.6107	1.4098	0
ENCFF126KYO	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	1.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.18	68.69	30.12	98.82	1.18	68.69	30.12	98.82									1.2732835598869399	0.17308133013303698	1.14090951123119	0.297916993330037	1.51270268205703	10.4175461449702	24.430299082930304	1.10301656032518	59.651244135136096	1.083	1.2682	1.2883	1.3768	1.9159	6.0641	1.9201	1.5855	1.5123	1.1828	0
ENCFF155KRU	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	0.0	1.83	83.68	14.49	98.17	1.83	83.68	14.49	98.17									7.443214455120961	1.2957251477554999	1.39699745618372	1.4051032437160103	2.2662180797089104	15.4102028848598	25.3970334819061	1.155224830529	44.230280420220005	1.1139	1.187	1.3009	1.6165	4.8669	9.3815	2.4785	1.5893	1.3879	1.2533	0
ENCFF001NCF	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	19.92	56.52	23.56	80.08	19.92	56.52	23.56	80.08									2.9613822885431302	0.26051911670265304	1.42122482415465	0.503946723031569	1.47199368928848	11.6702653229436	25.2645897279011	1.3278788828827	55.118199424552095	1.1725	1.3389	1.4349	1.6489	3.3177	6.3462	2.1795	1.8915	1.5408	1.3643	0
ENCFF001KIK	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	11.98	67.91	20.11	88.02	11.98	67.91	20.11	88.02									2.5377813222584997	0.45523170370816207	1.54235069292926	0.7248797468036979	3.06534049585948	18.6417282353	31.2932171679933	1.18061302797297	40.5588576071746	1.1931	1.2991	1.3676	1.5073	2.172	4.308	2.2372	2.0011	1.9098	1.7591	0
ENCFF001KYS	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	5.94	65.55	28.5	94.06	5.94	65.55	28.5	94.06									2.89217749617847	0.35989841479551005	1.32036598063759	0.5453860700986249	2.18949950556765	11.9290111957207	25.521772142211198	1.30606671513648	53.935822479653794	1.1712	1.3731	1.4054	1.5893	2.908	6.408	2.0747	1.6878	1.5671	1.3508	0
ENCFF001LUU	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	3.29	79.24	17.47	96.71	3.29	79.24	17.47	96.71									2.50778076382751	0.32856567405563697	1.6756949579848799	0.495403687871628	2.4272175427415896	16.1773753624844	28.9642816345917	1.38560724026878	46.0380731361739	1.3805	1.509	1.6567	1.9765	2.3809	3.3873	2.6562	2.2706	1.9635	1.6859	0
ENCFF815GRU	ChIP-seq	mouse	y2015	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.95	75.3	22.75	98.05	1.95	75.3	22.75	98.05									1.46163447799772	0.402559039316733	3.66206312511037	0.456039589654674	5.08306041195075	10.322147570197	41.4838494758304	1.57792708182825	35.5507192281141	1.1998	1.3382	1.3251	1.3286	1.5382	4.16	1.8733	1.9381	2.0223	1.8618	0
ENCFF001NNM	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	15.37	59.73	24.9	84.63	15.37	59.73	24.9	84.63									2.6459146323628	0.213121549886883	1.29597671296572	0.368852583027133	1.37585947089776	11.3012921439544	24.619825649829103	1.25321119609301	56.9259460609832	1.1179	1.3041	1.3801	1.5998	2.9985	6.1439	2.103	1.7508	1.4983	1.2672	0
ENCFF001LQW	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	6.27	69.44	24.29	93.73	6.27	69.44	24.29	93.73									6.38584459062433	0.660119709475008	1.60992067916394	0.7480084413360291	2.90012726288373	13.299423349474699	25.987643346521697	1.46608449170682	46.94282812881371	1.2738	1.4231	1.4998	1.7722	4.3878	8.0155	2.3556	1.8834	1.7156	1.5301	0
ENCFF002BXI	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	9.36	68.49	22.15	90.64	9.36	68.49	22.15	90.64									17.0966349083367	3.4892800503613697	1.11023005621265	4.0153908857224705	1.96017900883342	22.6904591842911	13.9060728222139	0.8860654778478589	34.845687606180604	0.7793	0.9795	1.0998	1.7518	11.0365	30.8802	6.0891	2.2862	1.5335	1.0833	0
ENCFF001KWN	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	6.78	82.75	10.47	93.22	6.78	82.75	10.47	93.22									28.5529039675099	4.8652099219265095	1.3059274015626698	6.408169350328129	3.9564037168702995	23.3083827692024	11.1827287799304	0.8786894300125171	19.5415846626571	0.7557	0.8056	1.0851	2.1341	15.7467	40.2056	5.2763	2.0451	1.396	1.1195	0
ENCFF001IAP	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	39.91	45.62	14.48	60.09	39.91	45.62	14.48	60.09									2.5294477734708	0.391534911028	1.29553171302535	0.733777299992085	3.0035376401505602	12.3878519982006	25.318222303263198	1.3197772218453998	53.020319139024004	1.4653	1.556	1.6143	1.7241	2.2374	3.6304	2.0302	1.7527	1.5847	1.4715	0
ENCFF001NNP	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	2.0	0.0	9.94	54.51	35.55	90.06	9.94	54.51	35.55	90.06									1.65255329797829	0.169562645662604	1.1189921285319198	0.326284232291725	1.2227317078103	10.086095761945	22.562751828839804	1.27460149744948	61.5864268994909	1.0316	1.2673	1.3743	1.5029	2.6743	7.7655	2.1571	1.7759	1.6045	1.3258	0
ENCFF001KCH	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	7.27	66.9	25.84	92.73	7.27	66.9	25.84	92.73									2.29033926303052	0.362610271781972	1.3791441353236202	0.546476072843393	2.58797893225283	11.9055867688924	26.041964783322502	1.2977049410796002	53.5881948314731	1.2358	1.4003	1.4618	1.5598	2.3686	5.8867	2.1283	1.744	1.6521	1.3733	0
ENCFF001KHG	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	11.38	72.42	16.2	88.62	11.38	72.42	16.2	88.62									8.51993988971751	1.22780371603613	1.40407902675148	1.41281248462861	1.9043957400802498	17.5886822416678	26.0114498644306	1.2846213845241101	40.6462156521634	1.0789	1.2505	1.3436	1.8025	5.9815	10.6484	2.8627	1.8634	1.5877	1.3727	0
ENCFF616SZN	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.14	83.68	15.18	98.86	1.14	83.68	15.18	98.86									7.167439053801581	1.23258376255775	1.3698822055413702	1.36748048350667	2.1602488984601997	15.511121474096901	25.597653517572102	1.17484236197354	44.4187482424899	1.1122	1.2116	1.3151	1.6342	4.6569	9.2378	2.536	1.6108	1.4188	1.266	0
ENCFF001MNV	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	4.4	69.81	25.79	95.6	4.4	69.81	25.79	95.6									1.62470678962758	0.21779907457986605	1.3634282317406299	0.38498923556440995	2.05769416149867	11.3584878377944	26.645090935381305	1.25136563735098	55.0964380964622	1.1826	1.3386	1.3912	1.4609	1.8984	4.1038	1.7479	1.6336	1.4609	1.3082	0
ENCFF001MMW	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.09	72.25	25.66	97.91	2.09	72.25	25.66	97.91									1.40318063642831	0.205500138973483	1.3002298832121002	0.35541088488480205	1.9041875670409099	11.2442090201316	26.283247022606	1.15503520494324	56.1489996417795	1.1414	1.2581	1.3234	1.4188	1.7428	3.9339	1.7484	1.5887	1.4559	1.259	0
ENCFF445IOU	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	2.0	1.0	1.0	2.0	2.0	0.0	3.27	77.66	19.07	96.73	3.27	77.66	19.07	96.73									2.94414657017143	0.39010843692144903	1.4720732850857199	0.6772298494065219	2.38432994317681	13.033368597372801	24.870965673663395	1.3500516938760803	52.8777259503258	1.3572	1.5631	1.8124	2.2898	2.8673	4.4759	2.7028	2.1449	1.8312	1.5730000000000002	0
ENCFF001MUJ	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	8.34	65.43	26.22	91.66	8.34	65.43	26.22	91.66									1.27315338012478	0.16384039474384698	1.12297472277221	0.31301451258235996	1.5081151724643702	10.8420954292448	25.455935371945802	1.09976985999733	58.2211011561245	1.0839	1.2332	1.2922	1.3483	1.7337	4.1167	1.6962	1.5311	1.3681	1.1996	0
ENCFF001NTN	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	27.04	53.82	19.14	72.96	27.04	53.82	19.14	72.96									2.56433204283775	0.20634521594851396	1.3955452762833702	0.389964301875408	1.26753481824124	13.3326964653829	26.273115792649197	1.3424506008346297	53.228015485947	1.2687	1.4571	1.5865	1.838	2.7623	4.7643	2.3076	2.0041	1.6117	1.4064	0
ENCFF001LYB	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	0.0	4.11	47.43	48.46	95.89	4.11	47.43	48.46	95.89									0.9059895356031509	0.131640370658779	0.7033646266122149	0.303582947103861	1.30435354958133	7.52982920168216	17.9440001863218	1.03378195696575	70.143457625471	0.8791	1.2471	1.2155	1.3343	2.5527	12.3829	2.6175	1.9856	1.6415	1.0391	0
ENCFF001LNH	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	20.58	64.36	15.06	79.42	20.58	64.36	15.06	79.42									18.378457001274	1.6467213032531203	1.67079617610769	1.5899447281044001	3.1750744816378904	13.7072294836943	22.431863094222997	1.45191545707149	35.9479982746341	1.1724	1.2473	1.4223	1.6949	9.486	16.5986	2.7445	1.9195	1.7401	1.5219999999999998	0
ENCFF892KDP	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	2.0	2.0	2.0	0.0	1.43	68.79	29.78	98.57	1.43	68.79	29.78	98.57									1.33961556672293	0.185571839724638	1.1433879225504	0.31575360161164	1.60902647163194	10.5759864409915	24.412447990124303	1.08799784471276	59.330212321929906	1.064	1.2343	1.2921	1.381	1.9407	6.165	1.9771	1.5966	1.5121	1.1786	0
ENCFF001KMJ	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	4.01	76.93	19.06	95.99	4.01	76.93	19.06	95.99									9.7399113950755	1.3352018725575903	1.68761238861598	1.64893563585586	2.3516470269129903	18.6613825181078	24.054328280240696	1.64160212169615	38.8793787609375	1.3398	1.561	1.6726	2.3303	7.1371	12.7398	3.8032	2.4319	2.0005	1.7013	0
ENCFF001KIR	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	8.71	70.29	21.0	91.29	8.71	70.29	21.0	91.29									2.48332599620341	0.473119530370202	1.5169307197774602	0.724119569479278	2.95143154257223	17.9896731985508	30.0948344934021	1.1244360521494399	42.642128897495105	1.159	1.2997	1.3996	1.5124	2.2181	5.2965	2.4181	2.0437	1.9546	1.7104	0
ENCFF001KPE	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	50.58	42.44	6.99	49.42	50.58	42.44	6.99	49.42									3.12594813317272	0.35627277397106	1.5781942637880502	0.5789682909220539	2.36223468542756	18.2916730501375	30.3788126844322	1.3687162865122	41.959179831636604	1.2545	1.3638	1.4859	1.9011	2.7065	2.9144	2.6558	2.1809	1.8259	1.6569	0
ENCFF001KTC	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	23.67	54.82	21.51	76.33	23.67	54.82	21.51	76.33									2.50519317818483	0.376543122985318	1.44443751797252	0.614433918441463	2.7871229290128197	12.4296432442433	26.8080605364709	1.35284051262148	51.6817250400674	1.2357	1.3946	1.472	1.5578	2.4325	5.4941	2.0363	1.7477	1.6153	1.4438	0
ENCFF001MSV	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	9.6	67.42	22.98	90.4	9.6	67.42	22.98	90.4									2.08792090327497	0.29500832280448397	1.5756171911036203	0.516114152778613	2.56362433066602	12.535547399875698	28.667649359244297	1.38058279686341	50.3779355433889	1.2665	1.3644	1.4367	1.5098	1.9832	3.263	1.7443	1.6011	1.547	1.4495	0
ENCFF001LUW	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	1.1	82.72	16.19	98.9	1.1	82.72	16.19	98.9									2.31413156194112	0.31590495799456	1.80325322993533	0.477213864550614	2.40210002154125	17.4835810577255	30.9019772865037	1.4176147322121901	42.8842232875957	1.3525	1.4893	1.632	1.9895	2.1706	2.6956	2.5977	2.3291	2.0822	1.8102	0
ENCFF001KFS	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	1.0	2.0	0.0	47.69	41.6	10.71	52.31	47.69	41.6	10.71	52.31									14.5654729363043	2.73750948716254	1.55188952236768	3.75911919080261	3.9918175100478797	17.7890055050575	20.849629224666	1.16999993992298	33.5855566836685	1.0896	1.1402	1.242	1.6276	7.4827	21.9387	3.2337	1.7694	1.4949	1.3869999999999998	0
ENCFF002BXY	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	14.71	55.45	29.84	85.29	14.71	55.45	29.84	85.29									1.3629887061748702	0.170638476504162	1.14431716354654	0.324525925746531	1.5629919352885602	10.786349729158099	24.663667627328	1.21677040194393	58.7677500343093	1.1221	1.3144	1.3603	1.4469	2.1127	5.9875	1.9057	1.6104	1.4848	1.2285	0
ENCFF001NGE	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.86	75.66	22.48	98.14	1.86	75.66	22.48	98.14									4.572734952333019	0.3668312987857	1.6856962914078901	0.529052697345094	1.99175734491283	11.666380393610401	26.884053385404897	1.95820815165039	50.3452854845498	1.5393	1.6688	1.8648	2.0658	4.2036	5.1409	2.2469	1.9212	1.7164	1.5204	0
ENCFF001MQO	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	3.22	69.48	27.3	96.78	3.22	69.48	27.3	96.78									1.3929979533344201	0.169618163303427	1.17738504829448	0.326080625367807	1.63351630804828	11.551107388683699	26.0615445797507	1.18059865470402	56.507151278513206	1.1473	1.2976	1.3653	1.459	1.8076	4.2602	1.8163	1.7012	1.4623	1.2691	0
ENCFF001NHQ	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	28.63	49.3	22.07	71.37	28.63	49.3	22.07	71.37									2.39631392257783	0.18715205675363394	1.14190024482277	0.35511421022437994	1.08655252377528	10.5543458060971	23.293613600187502	1.1925009897950098	59.792506645766494	1.0694	1.2564	1.3464	1.5201	2.9596	6.4696	2.1123	1.7383	1.4135	1.155	0
ENCFF002BXO	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	14.35	55.03	30.62	85.65	14.35	55.03	30.62	85.65									1.29998646899279	0.17519625009340398	1.1033829537582902	0.315858138496927	1.50668775080328	10.5416643946692	24.138004156240697	1.18174162238796	59.7374782645574	1.0929	1.274	1.3164	1.4595	2.1034	6.2906	1.9149	1.5959	1.4392	1.2196	0
ENCFF001KBU	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	0.0	10.58	71.58	17.84	89.42	10.58	71.58	17.84	89.42									2.09927892109835	0.6007821295135101	3.90282827736025	0.650805537260421	7.920840714041541	10.7567368698579	41.1518215437484	1.69698646561066	31.219919541508897	1.3671	1.489	1.5128	1.4632	1.7199	3.8051	2.0386	2.2356	2.3293	2.1972	0
ENCFF160DPX	ChIP-seq	mouse	y2015	single-ended	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.46	80.91	17.63	98.54	1.46	80.91	17.63	98.54									5.16886004446848	0.421549185746049	1.623299881818	0.5912104641147371	2.01770726919456	11.695911704024198	27.019309736995	1.6862968972217198	49.775854816417294	1.3664	1.5079	1.5957	1.9382	4.4093	4.8048	2.1304	1.7154	1.5699	1.3521	0
ENCFF002BXL	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	15.43	54.58	29.99	84.57	15.43	54.58	29.99	84.57									1.35249698738638	0.167232856361409	1.11794710314745	0.321244527337576	1.53113437770605	10.6440634859119	24.334045864393	1.1855669062628	59.3462678914934	1.1126	1.2845	1.3345	1.442	2.0984	6.0097	1.8957	1.5907	1.4324	1.1933	0
ENCFF001MWX	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	7.45	68.34	24.22	92.55	7.45	68.34	24.22	92.55									1.6159815109868898	0.20039134542307602	1.24431379517715	0.359620139932594	1.84398188446174	11.884230827537902	26.2354036088514	1.18608384510432	55.4299930425249	1.2065	1.3130000000000002	1.3993	1.5018	1.8702	3.7042	1.7891	1.6482	1.4695	1.2959	0
ENCFF001NKE	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	12.51	74.57	12.93	87.49	12.51	74.57	12.93	87.49									29.574429106722604	2.3555510617999302	2.5997154918777	2.78872018395923	3.4597469058990895	14.303991222493998	21.322292042281802	2.19467683501232	21.4008771499534	1.1184	1.1834	1.3713	1.907	15.7569	26.2618	3.1454	2.1631	1.9202	1.6697	0
ENCFF001NGG	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	1.67	75.73	22.6	98.33	1.67	75.73	22.6	98.33									4.47983496772068	0.324098810465971	1.71379674675901	0.49493614439922706	1.86374391875334	11.6391345045215	27.111915025249	1.9747229040539	50.3978169780774	1.5816	1.7148	1.9139	2.0923	4.2164	5.075	2.2662	1.9256	1.7105	1.5225	0
ENCFF368AXL	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.63	84.39	13.98	98.37	1.63	84.39	13.98	98.37									15.3037284875684	2.40518502193817	1.48318073447799	3.0463005629795803	2.80518101496604	25.5668863823052	17.150541942980798	0.9726924849237671	31.266303367860104	0.8889	1.0188	1.2527	2.4176	11.3699	21.2297	8.6806	3.4598	2.0539	1.4499	0
ENCFF554GAJ	ChIP-seq	mouse	y2015	single-ended	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	5.31	61.66	33.03	94.69	5.31	61.66	33.03	94.69									1.25401288150067	0.168571232926372	1.06600661395375	0.29847379593415	1.4894486894946102	10.2045008720591	23.534517829882002	1.11404035236825	60.8704277318811	1.0588	1.2819	1.2806	1.4114	2.0971	7.4545	2.1168	1.6686	1.5842	1.1976	0
ENCFF001KCX	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	61.36	30.36	8.28	38.64	61.36	30.36	8.28	38.64									2.8540761418690894	0.31185041740838204	1.44551960006783	0.49290847479657596	2.13715528647893	13.5593495720307	29.132982725863105	1.32965462896299	48.7365031525224	1.2018	1.3399	1.4264	1.5387	3.1281	4.256	1.9034	1.5613	1.4692	1.3473	0
ENCFF001NCH	ChIP-seq	mouse	y2013	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	14.13	59.37	26.5	85.87	14.13	59.37	26.5	85.87									2.4630137486090296	0.21890752981094896	1.32053940436883	0.42849122038921	1.3700976368121398	11.2489079960029	24.7691843059517	1.2921625023563001	56.888695655698996	1.1463	1.3382	1.4386	1.6262	3.1547	6.4902	2.1758	1.8837	1.5356	1.3137	0
ENCFF514LBY	ChIP-seq	mouse	y2015	single-ended	2.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	5.83	60.46	33.71	94.17	5.83	60.46	33.71	94.17									1.37616990568187	0.195127064406042	1.06513575239827	0.32746272327232895	1.51908838570654	10.186318125651301	23.270515050787502	1.12984214462383	60.930340847472294	1.0437	1.2802	1.315	1.4438	2.2681	8.3797	2.2481	1.7261	1.6426	1.1645	0
